90 0 -60.0955
84 0 283.556
84 90 -64.0357
84 180 -317.554
84 270 -61.0796
78 0 355.994
78 45 327.576
78 90 -35.7827
78 135 -606.33
78 180 -404.744
78 225 -349.326
78 270 -879.627
78 315 297.309
72 0 247.953
72 30 186.172
72 60 485.409
72 90 140.246
72 120 -768.544
72 150 -556.41
72 180 -319.54
72 210 -249.045
72 240 87.0983
72 270 -916.238
72 300 -251.187
72 330 518.502
66 0 -206.555
66 22.5 -372.719
66 45 1049.64
66 67.5 558.314
66 90 680.128
66 112.5 -32.2343
66 135 -167.546
66 157.5 2.56643
66 180 261.83
66 202.5 924.846
66 225 -43.0293
66 247.5 -167.755
66 270 -1171.29
66 292.5 -1593.57
66 315 -987.034
66 337.5 -858.457
60 0 -1061.68
60 18 -524.283
60 36 593.383
60 54 830.748
60 72 1094.51
60 90 1119.61
60 108 339.598
60 126 127.876
60 144 184.608
60 162 1249.28
60 180 526.067
60 198 879.803
60 216 -771.967
60 234 -557.83
60 252 -41.7156
60 270 -468.569
60 288 -1072.12
60 306 -1245
60 324 -1540.54
60 342 -1606.34
54 0 -1262.77
54 15 -260.017
54 30 349.976
54 45 604.976
54 60 929.439
54 75 1548.53
54 90 2122.63
54 105 1125.49
54 120 362.335
54 135 819.465
54 150 398.913
54 165 837.781
54 180 2891.09
54 195 1170.91
54 210 -1568.4
54 225 -1654.99
54 240 -244.385
54 255 627.286
54 270 198.579
54 285 -464.207
54 300 -1390.95
54 315 -1848.06
54 330 -1677.29
54 345 -1624.76
48 0 -563.107
48 12.8571 -681.387
48 25.7143 71.9367
48 38.5714 275.487
48 51.4286 -25.5535
48 64.2857 1001.96
48 77.1429 1563.56
48 90 2543.67
48 102.857 774.256
48 115.714 534.889
48 128.571 368.353
48 141.429 44.4001
48 154.286 815.433
48 167.143 235.431
48 180 1603.89
48 192.857 -48.8311
48 205.714 -1895.21
48 218.571 -2227.49
48 231.429 -1411.02
48 244.286 -118.086
48 257.143 1153.47
48 270 1437.18
48 282.857 528.859
48 295.714 -662.954
48 308.571 -1988.03
48 321.429 -2309.52
48 334.286 -1723.1
48 347.143 -1568.4
42 0 -548.301
42 11.25 -459.93
42 22.5 -289.587
42 33.75 -595.021
42 45 -583.338
42 56.25 158.954
42 67.5 1695.21
42 78.75 5344.72
42 90 1967.73
42 101.25 765.583
42 112.5 237.886
42 123.75 -54.7024
42 135 -663.01
42 146.25 -1359.48
42 157.5 -304.127
42 168.75 773.7
42 180 1746.07
42 191.25 635.003
42 202.5 -1140.76
42 213.75 -2225.89
42 225 -2015.88
42 236.25 -748.038
42 247.5 371.126
42 258.75 1346.77
42 270 1669.6
42 281.25 1991.3
42 292.5 545.311
42 303.75 -1414.8
42 315 -2908.61
42 326.25 -3109.2
42 337.5 -2115.79
42 348.75 -1155.79
36 0 223.689
36 10 -218.336
36 20 -1248.07
36 30 -2715.91
36 40 -2240.36
36 50 -1025.3
36 60 1666.62
36 70 3406.48
36 80 4270.6
36 90 3995.87
36 100 692.608
36 110 -477.791
36 120 -1084.38
36 130 -1581.36
36 140 -1425.33
36 150 -1645.42
36 160 -467.031
36 170 1332.82
36 180 2658.26
36 190 1858.98
36 200 -99.6374
36 210 -1875.42
36 220 -2408.02
36 230 -1627.32
36 240 -612.915
36 250 633.05
36 260 1556.75
36 270 2798.29
36 280 3545.34
36 290 2739.32
36 300 449.419
36 310 -2656.96
36 320 -4948.88
36 330 -4773.19
36 340 -2873.11
36 350 -886.258
30 0 2013.99
30 9 1241.32
30 18 -1351.2
30 27 -4254.36
30 36 -5257.54
30 45 -4164.18
30 54 -606.183
30 63 3603.28
30 72 7547.76
30 81 9447.9
30 90 5713.96
30 99 1353.66
30 108 -1507.4
30 117 -2830.56
30 126 -2904.56
30 135 -2535.94
30 144 -2145.35
30 153 -1675.09
30 162 47.9911
30 171 2535.76
30 180 4484.11
30 189 4065.1
30 198 1247.23
30 207 -1997.14
30 216 -3684.16
30 225 -3446.75
30 234 -2044.33
30 243 -528.749
30 252 969.61
30 261 2581.64
30 270 4831.11
30 279 6815.61
30 288 6652.06
30 297 4667.48
30 306 -37.5961
30 315 -5464.6
30 324 -8170.55
30 333 -6793.4
30 342 -3000.19
30 351 952.726
24 0 7247.43
24 8.18182 4685.8
24 16.3636 -872.376
24 24.5454 -7213.97
24 32.7273 -10748.3
24 40.9091 -10197.7
24 49.0909 -6122.46
24 57.2727 660.771
24 65.4545 7826.94
24 73.6364 13710.3
24 81.8182 15176.5
24 90 10411.2
24 98.1818 2815.91
24 106.364 -3357.88
24 114.545 -5597.68
24 122.727 -5246.35
24 130.909 -3704.68
24 139.091 -3062.42
24 147.273 -2641.01
24 155.455 -1589.56
24 163.636 435.498
24 171.818 3657.01
24 180 6945.96
24 188.182 7542.64
24 196.364 3468.88
24 204.545 -2330.08
24 212.727 -6675.13
24 220.909 -7654.99
24 229.091 -6041.54
24 237.273 -3333.94
24 245.455 -436.484
24 253.636 1920.03
24 261.818 5059.77
24 270 7292.3
24 278.182 10440.8
24 286.364 13353.2
24 294.545 11211.1
24 302.727 4083.39
24 310.909 -4540.43
24 319.091 -10612.6
24 327.273 -11170.9
24 335.455 -6759.67
24 343.636 -186.502
24 351.818 5101.35
18 0 14053.8
18 7.5 8645.66
18 15 1099.01
18 22.5 -8653.11
18 30 -15930.6
18 37.5 -18453.5
18 45 -14548.4
18 52.5 -5816.1
18 60 4930.99
18 67.5 14894.1
18 75 20794.6
18 82.5 18639.7
18 90 11746.7
18 97.5 2413.29
18 105 -5993.1
18 112.5 -7587.78
18 120 -4391.73
18 127.5 -732.422
18 135 93.4771
18 142.5 -1191.5
18 150 -2678.19
18 157.5 -2675
18 165 -189.347
18 172.5 5447.35
18 180 7645.24
18 187.5 5191.87
18 195 570.018
18 202.5 -6327.35
18 210 -12277
18 217.5 -14223.2
18 225 -11485.6
18 232.5 -6452.19
18 240 -1424.56
18 247.5 2796.09
18 255 6173.22
18 262.5 8101.93
18 270 -269161
18 277.5 -601677
18 285 -66057.5
18 292.5 -1665.54
18 300 -756513
18 307.5 -838197
18 315 -65901.6
18 322.5 391298
18 330 402436
18 337.5 282274
18 345 334407
18 352.5 97411
12 0 -1.02634e+06
12 6.92308 -1.11668e+06
12 13.8461 -26098.5
12 20.7692 481501
12 27.6923 887928
12 34.6154 825562
12 41.5385 504993
12 48.4615 373801
12 55.3846 540312
12 62.3077 12415.1
12 69.2308 -188099
12 76.1539 -1.20573e+06
12 83.0769 -2.08747e+06
12 90 -1.4872e+06
12 96.9231 -287889
12 103.846 -21164.2
12 110.769 750470
12 117.692 1.04457e+06
12 124.615 1.27676e+06
12 131.538 874901
12 138.462 814676
12 145.385 376329
12 152.308 242686
12 159.231 -80505.5
12 166.154 63602.3
12 173.077 188145
12 180 -625491
12 186.923 -1.97002e+06
12 193.846 -2.21463e+06
12 200.769 -1.48881e+06
12 207.692 -363335
12 214.615 269785
12 221.538 549530
12 228.462 876465
12 235.385 830416
12 242.308 746503
12 249.231 493765
12 256.154 439712
12 263.077 355045
12 270 193032
12 276.923 -6567.52
12 283.846 -115486
12 290.769 -374079
12 297.692 -293134
12 304.615 -45936.9
12 311.538 -461033
12 318.462 -1.64043e+06
12 325.385 -2.59181e+06
12 332.308 -2.37832e+06
12 339.231 -1.42991e+06
12 346.154 -289924
12 353.077 518704
6 0 1.05397e+06
6 6.42857 1.23017e+06
6 12.8571 1.29206e+06
6 19.2857 657622
6 25.7143 657178
6 32.1429 1.01719e+06
6 38.5714 788566
6 45 844549
6 51.4286 352387
6 57.8571 -521748
6 64.2857 -950178
6 70.7143 -522586
6 77.1429 -243044
6 83.5714 -546825
6 90 12503.9
6 96.4286 325497
6 102.857 165046
6 109.286 -982401
6 115.714 -2.50542e+06
6 122.143 -3.24114e+06
6 128.571 -2.73294e+06
6 135 -1.6275e+06
6 141.429 -80950.5
6 147.857 732620
6 154.286 1.11575e+06
6 160.714 1.83076e+06
6 167.143 1.79575e+06
6 173.571 1.0737e+06
6 180 292849
6 186.429 407680
6 192.857 826491
6 199.286 1.30283e+06
6 205.714 1.63263e+06
6 212.143 692065
6 218.571 788922
6 225 -82654.4
6 231.429 -463563
6 237.857 -266160
6 244.286 16225.3
6 250.714 19412
6 257.143 -87534.4
6 263.571 -33137.3
6 270 466808
6 276.429 695718
6 282.857 -72543.9
6 289.286 -2.27637e+06
6 295.714 -3.866e+06
6 302.143 -4.4052e+06
6 308.571 -3.29099e+06
6 315 -2.29637e+06
6 321.429 -771482
6 327.857 413991
